ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp
2018-01-02 03:12:18+00:00,Windows 10 (10.0.16299; x64),1500,US,Little Voices,Lane 8,Little Voices,spotify:track:1LMmtQcanJ1SQ6GB08NZsR,fwdbtn,backbtn,False,False,False,
2018-01-02 03:12:19+00:00,Windows 10 (10.0.16299; x64),140,US,Clsr,Kiso,The Brain EP,spotify:track:6G4THRgM0UpFSABjuYrG2u,backbtn,fwdbtn,False,False,False,
2018-01-02 03:17:44+00:00,Windows 10 (10.0.16299; x64),325140,US,Little Voices,Lane 8,Little Voices,spotify:track:1LMmtQcanJ1SQ6GB08NZsR,fwdbtn,fwdbtn,False,False,False,
2018-01-02 17:11:29+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",172800,US,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,clickrow,trackdone,False,False,False,
2018-01-02 17:15:27+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",235979,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,trackdone,fwdbtn,False,False,False,
2018-01-02 19:18:31+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",196630,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,fwdbtn,unexpected-exit-while-paused,False,False,False,
2018-01-02 23:05:12+00:00,Windows 10 (10.0.16299; x64),29240,US,Memories,Kiso,Memories,spotify:track:0MgRpBZlSiTJeFxKarhT4k,fwdbtn,logout,False,False,False,
2018-01-05 16:18:18+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",6006,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,appload,trackdone,False,False,False,
2018-01-05 16:18:33+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",16376,US,Go Legend (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:3wAI7MIQtTgwcRmwchPZBc,trackdone,backbtn,False,False,False,
2018-01-05 16:18:34+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,backbtn,backbtn,False,False,False,
2018-01-05 16:18:35+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",530,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,backbtn,backbtn,False,False,False,
2018-01-05 16:22:18+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",172800,US,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,backbtn,trackdone,False,False,False,
2018-01-05 16:25:25+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",181007,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,trackdone,fwdbtn,False,False,False,
2018-01-05 16:28:46+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",202636,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,fwdbtn,trackdone,False,False,False,
2018-01-05 18:49:54+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",156830,US,Go Legend (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:3wAI7MIQtTgwcRmwchPZBc,trackdone,fwdbtn,False,False,False,
2018-01-05 18:53:04+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",191251,US,PICK IT UP (feat. A$AP Rocky),Famous Dex,Pick It Up (feat. A$AP Rocky),spotify:track:3ncgNpxLoBQ65ABk4djDyd,fwdbtn,trackdone,False,False,False,
2018-01-05 18:53:35+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",28833,US,Saint,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:7foypmc7KZyU716Yv63BPe,trackdone,fwdbtn,False,False,False,
2018-01-05 18:53:40+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",5458,US,Gucci Gang,Lil Pump,Lil Pump,spotify:track:43ZyHQITOjhciSUUNPVRHc,fwdbtn,fwdbtn,False,False,False,
2018-01-05 18:54:38+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",57769,US,Stir Fry,Migos,Stir Fry,spotify:track:4fndbjoz1qJyK6JcLdKfzm,fwdbtn,fwdbtn,False,False,False,
2018-01-05 18:57:43+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",186026,US,Man's Not Hot,Big Shaq,Man's Not Hot,spotify:track:6X5OFBbrsHRsyO1zP7udgr,fwdbtn,trackdone,False,False,False,
2018-01-05 19:01:28+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",224613,US,Bartier Cardi (feat. 21 Savage),Cardi B,Bartier Cardi (feat. 21 Savage),spotify:track:75FDPwaULRdYDn4StFN2rT,trackdone,trackdone,False,False,False,
2018-01-05 19:05:53+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",264531,US,Codeine Dreaming (feat. Lil Wayne),Kodak Black,Project Baby 2: All Grown Up,spotify:track:4DTpngLjoHj5gFxEZFeD3J,trackdone,trackdone,False,False,False,
2018-01-05 19:07:54+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",117978,US,Dubai Shit,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:6urLjX35oXXRYtcH1b3dCh,trackdone,fwdbtn,False,False,False,
2018-01-05 19:08:13+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",19410,US,So Good (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:0fWBFDRTIuk8ZgNdZqhCer,fwdbtn,fwdbtn,False,False,False,
2018-01-05 19:08:31+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",17123,US,Mall,Gucci Mane,El Gato: The Human Glacier,spotify:track:0frzpcv2zCUk13mn0X824T,fwdbtn,endplay,False,False,False,
2018-01-05 19:08:34+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",643,US,,,,,appload,endplay,False,False,0.0,
2018-01-05 19:08:36+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",1868,US,Letterman,Wiz Khalifa,"Laugh Now, Fly Later",spotify:track:4EsYkJjHKMejYLp54woB9c,appload,fwdbtn,False,False,False,
2018-01-05 19:08:38+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",2013,US,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,Bring It Back (with Drake & Mike WiLL Made-It),spotify:track:6wQlT5VQU5eM4NYBIJ6wO5,fwdbtn,backbtn,False,False,False,
2018-01-05 19:08:39+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",954,US,Letterman,Wiz Khalifa,"Laugh Now, Fly Later",spotify:track:4EsYkJjHKMejYLp54woB9c,backbtn,fwdbtn,False,False,False,
2018-01-05 19:08:40+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",46,US,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,Bring It Back (with Drake & Mike WiLL Made-It),spotify:track:6wQlT5VQU5eM4NYBIJ6wO5,fwdbtn,fwdbtn,False,False,False,
2018-01-05 19:08:40+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",196,US,Ice Tray,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:3wdfLVUhmX64lIyWIIEW8s,fwdbtn,backbtn,False,False,False,
2018-01-05 19:09:09+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",27913,US,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,Bring It Back (with Drake & Mike WiLL Made-It),spotify:track:6wQlT5VQU5eM4NYBIJ6wO5,backbtn,endplay,False,False,False,
2018-01-05 19:14:12+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",303640,US,Walk On Water (feat. Beyoncé),Eminem,Revival,spotify:track:7CcoUAtUcYhUfBsmtn0ajO,clickrow,trackdone,False,False,False,
2018-01-05 19:19:27+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",315346,US,Believe,Eminem,Revival,spotify:track:4iTyf5pLZMOR8YrEZgSopo,trackdone,trackdone,False,False,False,
2018-01-06 00:43:18+00:00,Windows 10 (10.0.16299; x64),173600,US,Plain Jane,A$AP Ferg,Still Striving,spotify:track:4dVpf9jZjcORqGTLUaeYj9,clickrow,trackdone,False,False,False,
2018-01-06 00:44:42+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",70382,US,Chloraseptic (feat. Phresher),Eminem,Revival,spotify:track:13aKdwvdGjuZDv2OOKyvs7,trackdone,unexpected-exit-while-paused,False,False,False,
2018-01-06 00:44:44+00:00,Windows 10 (10.0.16299; x64),84130,US,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,trackdone,remote,False,False,False,
2018-01-06 00:44:52+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",2386,US,Chloraseptic (feat. Phresher),Eminem,Revival,spotify:track:13aKdwvdGjuZDv2OOKyvs7,appload,remote,False,False,False,
2018-01-06 00:49:57+00:00,Windows 10 (10.0.16299; x64),304526,US,Chloraseptic (feat. Phresher),Eminem,Revival,spotify:track:13aKdwvdGjuZDv2OOKyvs7,clickrow,trackdone,False,False,False,
2018-01-06 00:56:07+00:00,Windows 10 (10.0.16299; x64),370133,US,Untouchable,Eminem,Revival,spotify:track:6IvespQWGW4USXwexlVKDm,trackdone,trackdone,False,False,False,
2018-01-06 00:59:48+00:00,Windows 10 (10.0.16299; x64),221013,US,River (feat. Ed Sheeran),Eminem,Revival,spotify:track:1cS0TgbR263ey9jn0MwD2s,trackdone,trackdone,False,False,False,
2018-01-06 01:00:14+00:00,Windows 10 (10.0.16299; x64),26333,US,Remind Me (Intro),Eminem,Revival,spotify:track:2tKJpsRSTxmGAe6TKcstR4,trackdone,trackdone,False,False,False,
2018-01-06 01:04:00+00:00,Windows 10 (10.0.16299; x64),225173,US,Remind Me,Eminem,Revival,spotify:track:5uvwJAheJJEkgu88t3Wqf5,trackdone,trackdone,False,False,False,
2018-01-06 01:04:51+00:00,Windows 10 (10.0.16299; x64),51826,US,Revival (Interlude),Eminem,Revival,spotify:track:74dQwVKuCx6aDI2BQ7xW92,trackdone,trackdone,False,False,False,
2018-01-06 01:08:57+00:00,Windows 10 (10.0.16299; x64),245466,US,Like Home (feat. Alicia Keys),Eminem,Revival,spotify:track:2Ie7pnF3ZKNTde30TQWlWx,trackdone,trackdone,False,False,False,
2018-01-06 02:13:53+00:00,Windows 10 (10.0.16299; x64),287893,US,Bad Husband (feat. X Ambassadors),Eminem,Revival,spotify:track:3GOjD8hwXOxbTF3apTqSqX,trackdone,trackdone,False,False,False,
2018-01-06 02:18:05+00:00,Windows 10 (10.0.16299; x64),252026,US,Tragic Endings (feat. Skylar Grey),Eminem,Revival,spotify:track:3xpTHrC1b6dmiLEeM5jO0z,trackdone,trackdone,False,False,False,
2018-01-06 02:22:18+00:00,Windows 10 (10.0.16299; x64),252960,US,Framed,Eminem,Revival,spotify:track:4UTpObwAYO67yymOoCeXwS,trackdone,trackdone,False,False,False,
2018-01-06 02:26:42+00:00,Windows 10 (10.0.16299; x64),264173,US,Nowhere Fast (feat. Kehlani),Eminem,Revival,spotify:track:4xs1uoAjiWAEecX9yKGSF6,trackdone,trackdone,False,False,False,
2018-01-06 02:30:52+00:00,Windows 10 (10.0.16299; x64),250000,US,Heat,Eminem,Revival,spotify:track:7ntU619k40YVxcRvFNDTNn,trackdone,trackdone,False,False,False,
2018-01-06 02:36:13+00:00,Windows 10 (10.0.16299; x64),320920,US,Offended,Eminem,Revival,spotify:track:6ogACNVtzSJHzqLhzUegaf,trackdone,trackdone,False,False,False,
2018-01-06 02:40:39+00:00,Windows 10 (10.0.16299; x64),265466,US,Need Me (feat. Pink),Eminem,Revival,spotify:track:6B2ERbVUDfIiUNXCWhjzFG,trackdone,trackdone,False,False,False,
2018-01-06 02:43:41+00:00,Windows 10 (10.0.16299; x64),182640,US,In Your Head,Eminem,Revival,spotify:track:5qykEZTHAcplCLrynoLRnN,trackdone,trackdone,False,False,False,
2018-01-06 02:47:56+00:00,Windows 10 (10.0.16299; x64),254760,US,Castle,Eminem,Revival,spotify:track:0lc70Jh2s1iOMuv9XIEhFy,trackdone,trackdone,False,False,False,
2018-01-06 02:52:31+00:00,Windows 10 (10.0.16299; x64),274626,US,Arose,Eminem,Revival,spotify:track:3fYptFSlH8Xs7Uoybytyrm,trackdone,trackdone,False,False,False,
2018-01-06 02:57:32+00:00,Windows 10 (10.0.16299; x64),301146,US,Chloraseptic (feat. Phresher),Eminem,Revival,spotify:track:13aKdwvdGjuZDv2OOKyvs7,clickrow,trackdone,False,False,False,
2018-01-06 02:57:49+00:00,Windows 10 (10.0.16299; x64),15963,US,Grab The Wheel,Timbaland,Grab The Wheel,spotify:track:5ZoOWnKOxm77heTeIQrlDq,trackdone,fwdbtn,False,False,False,
