ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp
2017-07-24 05:41:22+00:00,"iOS 10.3.2 (iPhone9,4)",4829,US,Secrets,The Weeknd,Starboy,spotify:track:00NAQYOP4AmWR549nnYJZu,clickrow,logout,False,False,False,
2017-07-24 05:43:08+00:00,"iOS 10.3.2 (iPhone9,4)",34039,US,Oh Lord,NF,Therapy Session,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,trackdone,fwdbtn,True,False,False,
2017-07-24 05:47:30+00:00,"iOS 10.3.2 (iPhone9,4)",263040,US,Real,NF,Therapy Session,spotify:track:0ZFayEwoO5qqYjsOi8YDjO,fwdbtn,trackdone,True,False,False,
2017-07-24 05:50:49+00:00,"iOS 10.3.2 (iPhone9,4)",195933,US,Intro 2,NF,Therapy Session,spotify:track:6nonTdcZbN2pmyiN032MXw,trackdone,trackdone,True,False,False,
2017-08-03 21:42:36+00:00,"iOS 10.3.2 (iPhone9,4)",106,US,Lucky Enough,Jez Dior,Youthanasia - EP,spotify:track:7oCFai1AxaGrmsZh55eEBK,trackdone,logout,True,False,False,
2017-08-03 21:46:39+00:00,"iOS 10.3.2 (iPhone9,4)",174009,US,Young Dumb & Broke REMIX (feat. Rae Sremmurd & Lil Yachty),Khalid,Young Dumb & Broke REMIX (feat. Rae Sremmurd & Lil Yachty),spotify:track:6LxEtvMKSwmPdd5Fh1PCof,trackdone,fwdbtn,True,False,False,
2017-08-22 00:55:42+00:00,"iOS 10.3.3 (iPhone9,4)",10518,US,Windup Your Waist Gal,Khalid,No Coast Records,spotify:track:6DiFPfsaKRnAON0d6RK3Dm,fwdbtn,unexpected-exit-while-paused,True,False,False,
2017-08-22 03:36:51+00:00,"iOS 10.3.3 (iPhone9,4)",224145,US,Intro 2,NF,Therapy Session,spotify:track:6nonTdcZbN2pmyiN032MXw,clickrow,trackdone,False,False,False,
2017-08-22 03:42:23+00:00,"iOS 10.3.3 (iPhone9,4)",331480,US,Therapy Session,NF,Therapy Session,spotify:track:6WKk8l8EXiwPBYlmSlhZWx,trackdone,trackdone,False,False,False,
2017-08-22 03:46:09+00:00,"iOS 10.3.3 (iPhone9,4)",226306,US,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,trackdone,trackdone,False,False,False,
2017-08-22 03:51:31+00:00,"iOS 10.3.3 (iPhone9,4)",322586,US,How Could You Leave Us,NF,Therapy Session,spotify:track:10bt2wAkFgCWRCEOyAyWT9,trackdone,trackdone,False,False,False,
2017-08-22 03:55:50+00:00,"iOS 10.3.3 (iPhone9,4)",259106,US,Breathe,NF,Therapy Session,spotify:track:4Jtn7b3hgyzSQKj9ZMiht3,trackdone,trackdone,False,False,False,
2017-08-22 04:00:13+00:00,"iOS 10.3.3 (iPhone9,4)",263040,US,Real,NF,Therapy Session,spotify:track:0ZFayEwoO5qqYjsOi8YDjO,trackdone,trackdone,False,False,False,
2017-08-22 04:03:32+00:00,"iOS 10.3.3 (iPhone9,4)",198253,US,Oh Lord,NF,Therapy Session,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,trackdone,trackdone,False,False,False,
2017-08-22 04:07:25+00:00,"iOS 10.3.3 (iPhone9,4)",233573,US,I Can Feel It,NF,Therapy Session,spotify:track:7n1UFPbFnAwIBsV14BC17A,trackdone,trackdone,False,False,False,
2017-08-22 04:11:27+00:00,"iOS 10.3.3 (iPhone9,4)",241160,US,Got You On My Mind,NF,Therapy Session,spotify:track:3XeB1bCs6NSaLKmTkVbx6R,trackdone,trackdone,False,False,False,
2017-08-22 04:16:04+00:00,"iOS 10.3.3 (iPhone9,4)",277293,US,Grindin',NF,Therapy Session,spotify:track:3m6HMeFX6GIlGPMBcLEN6t,trackdone,trackdone,False,False,False,
2017-08-22 04:20:50+00:00,"iOS 10.3.3 (iPhone9,4)",286266,US,Wish You Wouldn't,NF,Therapy Session,spotify:track:0lOMLHxg0Fz70i2BE5o334,trackdone,trackdone,False,False,False,
2017-08-22 04:24:01+00:00,"iOS 10.3.3 (iPhone9,4)",190920,US,Statement,NF,Therapy Session,spotify:track:3cNmoc8vvy0T0m65PLdNEU,trackdone,trackdone,False,False,False,
2017-08-22 04:27:49+00:00,"iOS 10.3.3 (iPhone9,4)",228493,US,All I Do,NF,Therapy Session,spotify:track:7nuBN1pCPvpOFBn6CZ4bun,trackdone,trackdone,False,False,False,
2017-08-22 04:31:52+00:00,"iOS 10.3.3 (iPhone9,4)",242680,US,Lost In The Moment,NF,Therapy Session,spotify:track:3qEg6xYffvuvwpq4U6FRrK,trackdone,trackdone,False,False,False,
2017-08-22 04:35:22+00:00,"iOS 10.3.3 (iPhone9,4)",209431,US,Outro,NF,Outro,spotify:track:0uT76p9kwJBjjdstjTOQHe,clickrow,trackdone,False,False,False,
2017-08-22 04:38:00+00:00,"iOS 10.3.3 (iPhone9,4)",156937,US,SAY LESS,Magic & Bird,Andy Mineo and Wordsplayed Present Magic & Bird,spotify:track:5puxRTcOyESEkPxBu20GRq,trackdone,trackdone,False,False,False,
2017-08-22 04:41:29+00:00,"iOS 10.3.3 (iPhone9,4)",209264,US,Move Too Fast,Phora,Move Too Fast,spotify:track:6dKFrcFzZmlB5YmfuZ7pVi,trackdone,trackdone,False,False,False,
2017-08-22 04:45:54+00:00,"iOS 10.3.3 (iPhone9,4)",264375,US,My Mistake (feat. Trippz Michaud),Witt Lowry,Dreaming With Our Eyes Open,spotify:track:66IUwGyMUbK0OH1XFvSrCh,trackdone,trackdone,False,False,False,
2017-08-22 04:50:25+00:00,"iOS 10.3.3 (iPhone9,4)",270453,US,Paralyzed,NF,Mansion,spotify:track:5DHQKZCOZhGNTbYBCekWx0,trackdone,trackdone,False,False,False,
2017-08-22 04:53:45+00:00,"iOS 10.3.3 (iPhone9,4)",199111,US,Change The World (feat. Hollyn),Derek Minor,Reflection,spotify:track:5Kbv0KKeXCNSU28WUrdvoT,trackdone,trackdone,False,False,False,
2017-08-22 04:57:14+00:00,"iOS 10.3.3 (iPhone9,4)",208705,US,KIDZ,Andy Mineo,KIDZ,spotify:track:0qcVrswjBym2yIkjPqJM3j,trackdone,trackdone,False,False,False,
2017-08-22 05:00:57+00:00,"iOS 10.3.3 (iPhone9,4)",222240,US,DANCE (You See It),Magic & Bird,Andy Mineo and Wordsplayed Present Magic & Bird,spotify:track:7CngUawX6DgPRLBPLvkvUH,trackdone,trackdone,False,False,False,
2017-08-22 05:04:09+00:00,"iOS 10.3.3 (iPhone9,4)",191960,US,Live for the Drop,Capital Kings,II,spotify:track:3hfDl12AHis9jgRi5wMqFo,trackdone,trackdone,False,False,False,
2017-08-22 05:07:48+00:00,"iOS 10.3.3 (iPhone9,4)",218507,US,Tourist,Witt Lowry,Dreaming With Our Eyes Open,spotify:track:0NIboN7iVLUM33gBwF0eTe,trackdone,trackdone,False,False,False,
2017-08-22 05:11:27+00:00,"iOS 10.3.3 (iPhone9,4)",218600,US,Notepad,NF,Mansion,spotify:track:2QpFbRlnBo2TRhy5FyldSD,trackdone,trackdone,False,False,False,
2017-08-22 05:16:07+00:00,"iOS 10.3.3 (iPhone9,4)",279599,US,Feel It,TobyMac,This Is Not A Test,spotify:track:7Fu8J4ddQBl9zf1tUbXrMc,trackdone,trackdone,False,False,False,
2017-08-22 05:19:52+00:00,"iOS 10.3.3 (iPhone9,4)",224563,US,All I Need Is You,Lecrae,Anomaly,spotify:track:7tmn5vxGo2lYaDwZm9jwtk,trackdone,trackdone,False,False,False,
2017-08-22 05:24:13+00:00,"iOS 10.3.3 (iPhone9,4)",259790,US,Heroin,Jez Dior,The Funeral - EP,spotify:track:7JxtHwJgzJJ44xV3TJtY7x,trackdone,trackdone,False,False,False,
2017-08-22 05:30:19+00:00,"iOS 10.3.3 (iPhone9,4)",366144,US,In a Perfect World,Phora,With Love,spotify:track:6S6VuEUbhLnNedRxLIomO7,trackdone,trackdone,False,False,False,
2017-08-22 05:35:15+00:00,"iOS 10.3.3 (iPhone9,4)",294819,US,Kindest Regards,Witt Lowry,Kindest Regards,spotify:track:67HRSCGK3ZQIxb3Spr1cHQ,trackdone,trackdone,False,False,False,
2017-08-22 05:38:16+00:00,"iOS 10.3.3 (iPhone9,4)",180506,US,Warm Up,NF,Warm Up,spotify:track:7Gr8gb3hqKr4zEbFlrVYPQ,trackdone,trackdone,False,False,False,
2017-08-22 05:42:14+00:00,"iOS 10.3.3 (iPhone9,4)",238386,US,Impossible,Manafest,Glory,spotify:track:473xAny4InLJTlWnUNEwZq,trackdone,trackdone,False,False,False,
2017-08-22 05:46:41+00:00,"iOS 10.3.3 (iPhone9,4)",266546,US,City On Our Knees,TobyMac,Tonight,spotify:track:5QZunYrvUrJs3Mzrjl7fKV,trackdone,trackdone,False,False,False,
2017-08-22 05:50:10+00:00,"iOS 10.3.3 (iPhone9,4)",207997,US,Facts,Phora,Yours Truly Forever,spotify:track:6Gw1Ke0vN571pOtnEoZyPh,trackdone,trackdone,False,False,False,
2017-08-22 05:55:05+00:00,"iOS 10.3.3 (iPhone9,4)",294320,US,Thing Called Love,NF,NF,spotify:track:239VFYzJLnwfZbh6Fz29wY,trackdone,trackdone,False,False,False,
2017-08-22 05:59:05+00:00,"iOS 10.3.3 (iPhone9,4)",239961,US,You Can't Stop Me,Andy Mineo,Never Land,spotify:track:3ieh7TBN3gAZCAaOYsoOZt,trackdone,trackdone,False,False,False,
2017-08-22 06:02:39+00:00,"iOS 10.3.3 (iPhone9,4)",213333,US,Blood in the Water,Witt Lowry,Blood in the Water,spotify:track:13nVTFJVX5vU1XTpCSTrLz,trackdone,trackdone,False,False,False,
2017-08-22 06:06:54+00:00,"iOS 10.3.3 (iPhone9,4)",254449,US,Sideways,KB,Tomorrow We Live,spotify:track:3pJNzzzZ1ntmFqoluaXz2c,trackdone,trackdone,False,False,False,
2017-08-22 06:10:43+00:00,"iOS 10.3.3 (iPhone9,4)",228493,US,All I Do,NF,Therapy Session,spotify:track:7nuBN1pCPvpOFBn6CZ4bun,trackdone,trackdone,False,False,False,
2017-08-22 06:14:20+00:00,"iOS 10.3.3 (iPhone9,4)",216454,US,Sidelines,Lecrae,Church Clothes 3,spotify:track:1pKutUZfThtlEWdvxT1jHV,trackdone,trackdone,False,False,False,
2017-08-22 06:18:08+00:00,"iOS 10.3.3 (iPhone9,4)",227142,US,Don't Wanna Wake Up,Capital Kings,Don't Wanna Wake Up,spotify:track:3E5I51qj8g7aG5e7oIccpi,trackdone,trackdone,False,False,False,
2017-08-22 06:21:28+00:00,"iOS 10.3.3 (iPhone9,4)",200000,US,Too Cold,Trip Lee,The Waiting Room,spotify:track:1RmTAoVVobOM7DYD0818UA,trackdone,trackdone,False,False,False,
2017-08-22 06:25:12+00:00,"iOS 10.3.3 (iPhone9,4)",223093,US,Just Being Me,NF,NF,spotify:track:44vMHn5aDNEkUdQmonvHp3,trackdone,trackdone,False,False,False,
2017-08-22 06:28:26+00:00,"iOS 10.3.3 (iPhone9,4)",193300,US,R.U.T.S.,Magic & Bird,Andy Mineo and Wordsplayed Present Magic & Bird,spotify:track:0HjsU7uhpqhzxI9IDN0jv7,trackdone,trackdone,False,False,False,
2017-08-22 06:33:44+00:00,"iOS 10.3.3 (iPhone9,4)",317910,US,My Story,Phora,Sincerely Yours (Deluxe Edition),spotify:track:3r5HH1PuY3duWI7tZH3Lyc,trackdone,trackdone,False,False,False,
2017-08-22 06:37:21+00:00,"iOS 10.3.3 (iPhone9,4)",216066,US,Hammer Time (feat. 1K Phew),Lecrae,Hammer Time (feat. 1K Phew),spotify:track:3rpTNB4kmd4IvqjLOpMima,trackdone,trackdone,False,False,False,
2017-08-22 06:40:23+00:00,"iOS 10.3.3 (iPhone9,4)",181866,US,Green Lights,NF,Green Lights,spotify:track:1h73LNaKQvVUbrKVRkm1oe,trackdone,trackdone,False,False,False,
2017-08-22 06:43:21+00:00,"iOS 10.3.3 (iPhone9,4)",177481,US,Leather,Jez Dior,The Funeral - EP,spotify:track:5JKJWWB7aYhFWtRMwqrCCk,trackdone,trackdone,False,False,False,
2017-08-22 06:46:38+00:00,"iOS 10.3.3 (iPhone9,4)",197066,US,Church Clap,KB,Weight & Glory,spotify:track:4sNdY0AI89P9dC7Dp0rQJe,trackdone,trackdone,False,False,False,
2017-08-22 06:50:41+00:00,"iOS 10.3.3 (iPhone9,4)",242000,US,Wait,NF,Mansion,spotify:track:7EQBIAZHD2QAh9sgtjZJgI,trackdone,trackdone,False,False,False,
2017-08-22 06:54:22+00:00,"iOS 10.3.3 (iPhone9,4)",220488,US,Secrets,Phora,One Life to Live,spotify:track:74a70N8YcGhh13HgpuLm2b,trackdone,trackdone,False,False,False,
2017-08-22 06:58:07+00:00,"iOS 10.3.3 (iPhone9,4)",225000,US,Ladders,Witt Lowry,Dreaming With Our Eyes Open,spotify:track:1n0LuCXv7u6fFK24qPIbZB,trackdone,trackdone,False,False,False,
2017-08-22 07:02:59+00:00,"iOS 10.3.3 (iPhone9,4)",291030,US,Never Land,Andy Mineo,Never Land,spotify:track:52F1fCBpVzDzLNRfMx1W3u,trackdone,trackdone,False,False,False,
2017-08-22 07:08:16+00:00,"iOS 10.3.3 (iPhone9,4)",316426,US,Just Like You (feat. J. Paul),Lecrae,Rehab,spotify:track:4PTgLEsV0JCNjDj33Cwg7b,trackdone,trackdone,False,False,False,
2017-08-22 07:11:15+00:00,"iOS 10.3.3 (iPhone9,4)",178888,US,We Been Here (feat. Aaron Cole),Canon,We Been Here (feat. Aaron Cole),spotify:track:1Wp32rliBS7nFaMyp6l0RQ,trackdone,trackdone,False,False,False,
2017-08-22 07:16:38+00:00,"iOS 10.3.3 (iPhone9,4)",322586,US,How Could You Leave Us,NF,Therapy Session,spotify:track:10bt2wAkFgCWRCEOyAyWT9,trackdone,trackdone,False,False,False,
2017-08-22 07:20:09+00:00,"iOS 10.3.3 (iPhone9,4)",210000,US,Fresh Prince,Derek Minor,Fresh Prince,spotify:track:1BokiOtcZLVc7BrPxxRzVM,trackdone,trackdone,False,False,False,
2017-08-22 07:24:16+00:00,"iOS 10.3.3 (iPhone9,4)",246346,US,One Sixteen,Trip Lee,The Good Life,spotify:track:3nqcv7cnawEvaoYK1iKxzt,trackdone,trackdone,False,False,False,
2017-08-22 07:27:29+00:00,"iOS 10.3.3 (iPhone9,4)",193212,US,Nobody but You,Phora,With Love,spotify:track:5eUoly4SWZOIj0VjEhrBKi,trackdone,trackdone,False,False,False,
2017-08-22 07:31:27+00:00,"iOS 10.3.3 (iPhone9,4)",237146,US,Love Broke Thru,TobyMac,This Is Not A Test,spotify:track:1NZWiuy0mlnsrcYL2dhKt6,trackdone,trackdone,False,False,False,
2017-08-22 07:33:55+00:00,"iOS 10.3.3 (iPhone9,4)",147864,US,I'm Turnt,Lecrae,Church Clothes Vol. 2,spotify:track:6JSMJEk47RAi8cxU0OlfFt,trackdone,trackdone,False,False,False,
2017-08-22 07:37:36+00:00,"iOS 10.3.3 (iPhone9,4)",219960,US,Face It,NF,Mansion,spotify:track:3DJtOEjnHQemekvG3IYUfq,trackdone,trackdone,False,False,False,
2017-08-22 07:41:19+00:00,"iOS 10.3.3 (iPhone9,4)",222240,US,DANCE (You See It),Magic & Bird,Andy Mineo and Wordsplayed Present Magic & Bird,spotify:track:7CngUawX6DgPRLBPLvkvUH,trackdone,trackdone,False,False,False,
2017-08-22 07:45:06+00:00,"iOS 10.3.3 (iPhone9,4)",227116,US,Loyalty,Phora,Loyalty,spotify:track:6VpDXarAQLxRzPAoTHpcMB,trackdone,trackdone,False,False,False,
2017-08-22 07:49:08+00:00,"iOS 10.3.3 (iPhone9,4)",241160,US,Got You On My Mind,NF,Therapy Session,spotify:track:3XeB1bCs6NSaLKmTkVbx6R,trackdone,trackdone,False,False,False,
2017-08-22 07:52:42+00:00,"iOS 10.3.3 (iPhone9,4)",214134,US,So Many Nights (feat. Devvon Terrell),Witt Lowry,Dreaming With Our Eyes Open,spotify:track:3G3SO5b8tetfbKTI1XADrA,trackdone,trackdone,False,False,False,
2017-08-22 07:56:35+00:00,"iOS 10.3.3 (iPhone9,4)",231933,US,Blessings (feat. Ty Dolla $ign),Lecrae,Blessings (feat. Ty Dolla $ign),spotify:track:6VnLjrkcajFj4Rzq6jFznj,trackdone,trackdone,False,False,False,
2017-08-22 08:00:34+00:00,"iOS 10.3.3 (iPhone9,4)",238566,US,Long Sun,Jez Dior,Youthanasia - EP,spotify:track:1gn8yrMa4mj7u9w1PYUY2A,trackdone,trackdone,False,False,False,
2017-08-22 08:04:49+00:00,"iOS 10.3.3 (iPhone9,4)",254693,US,I'll Keep On,NF,Mansion,spotify:track:4ViElQuRwSp33VmXzPURf7,trackdone,trackdone,False,False,False,
2017-08-22 08:08:48+00:00,"iOS 10.3.3 (iPhone9,4)",238146,US,The Saints,Andy Mineo,Heroes for Sale,spotify:track:3bvBs8l1lB8G0ljUOjjG6w,trackdone,trackdone,False,False,False,
2017-08-22 08:12:39+00:00,"iOS 10.3.3 (iPhone9,4)",230569,US,Insomniac,Trip Lee,Rise,spotify:track:2VBo6OXRntDFDCzeXYZq7D,trackdone,trackdone,False,False,False,
2017-08-22 08:16:53+00:00,"iOS 10.3.3 (iPhone9,4)",254078,US,Undefeated,KB,100,spotify:track:4quHjAcx00DzkEiJxjtSe4,trackdone,trackdone,False,False,False,
2017-08-22 08:20:29+00:00,"iOS 10.3.3 (iPhone9,4)",214600,US,Only One,NF,NF,spotify:track:1iAqQMUVtp5E1EYJkqZw2g,trackdone,trackdone,False,False,False,
2017-08-22 08:24:13+00:00,"iOS 10.3.3 (iPhone9,4)",223947,US,Old No. 7,Jez Dior,The Funeral - EP,spotify:track:1rYz2U8gIcdvseCWAWotoN,trackdone,trackdone,False,False,False,
2017-08-22 08:28:19+00:00,"iOS 10.3.3 (iPhone9,4)",245336,US,Like We Belong,GAWVI,We Belong,spotify:track:6oNZ4fZ9N7IL4tcaibIX9p,trackdone,trackdone,False,False,False,
2017-08-22 08:31:47+00:00,"iOS 10.3.3 (iPhone9,4)",207201,US,Fake Smiles,Phora,With Love,spotify:track:55SBnUF28p7VolE0P2PiYb,trackdone,trackdone,False,False,False,
2017-08-23 01:53:00+00:00,Windows 10 (10.0.15063; x64),195933,US,Intro 2,NF,Therapy Session,spotify:track:6nonTdcZbN2pmyiN032MXw,playbtn,trackdone,False,False,False,
2017-08-23 01:58:32+00:00,Windows 10 (10.0.15063; x64),331480,US,Therapy Session,NF,Therapy Session,spotify:track:6WKk8l8EXiwPBYlmSlhZWx,trackdone,trackdone,False,False,False,
2017-08-23 02:02:18+00:00,Windows 10 (10.0.15063; x64),226306,US,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,trackdone,trackdone,False,False,False,
2017-08-23 20:53:55+00:00,Windows 10 (10.0.15063; x64),304060,US,How Could You Leave Us,NF,Therapy Session,spotify:track:10bt2wAkFgCWRCEOyAyWT9,trackdone,logout,False,False,False,
2017-08-23 22:11:20+00:00,Windows 10 (10.0.15063; x64),18526,US,How Could You Leave Us,NF,Therapy Session,spotify:track:10bt2wAkFgCWRCEOyAyWT9,trackdone,trackdone,False,False,False,
2017-08-23 22:15:42+00:00,Windows 10 (10.0.15063; x64),259106,US,Breathe,NF,Therapy Session,spotify:track:4Jtn7b3hgyzSQKj9ZMiht3,trackdone,trackdone,False,False,False,
2017-08-23 22:26:53+00:00,Windows 10 (10.0.15063; x64),263040,US,Real,NF,Therapy Session,spotify:track:0ZFayEwoO5qqYjsOi8YDjO,trackdone,trackdone,False,False,False,
2017-08-23 22:30:12+00:00,Windows 10 (10.0.15063; x64),198253,US,Oh Lord,NF,Therapy Session,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,trackdone,trackdone,False,False,False,
2017-08-23 22:34:05+00:00,Windows 10 (10.0.15063; x64),233573,US,I Can Feel It,NF,Therapy Session,spotify:track:7n1UFPbFnAwIBsV14BC17A,trackdone,trackdone,False,False,False,
2017-08-23 22:38:06+00:00,Windows 10 (10.0.15063; x64),241160,US,Got You On My Mind,NF,Therapy Session,spotify:track:3XeB1bCs6NSaLKmTkVbx6R,trackdone,trackdone,False,False,False,
2017-08-23 22:42:44+00:00,Windows 10 (10.0.15063; x64),277293,US,Grindin',NF,Therapy Session,spotify:track:3m6HMeFX6GIlGPMBcLEN6t,trackdone,trackdone,False,False,False,
2017-08-23 22:47:30+00:00,Windows 10 (10.0.15063; x64),286266,US,Wish You Wouldn't,NF,Therapy Session,spotify:track:0lOMLHxg0Fz70i2BE5o334,trackdone,trackdone,False,False,False,
2017-08-23 22:50:41+00:00,Windows 10 (10.0.15063; x64),190920,US,Statement,NF,Therapy Session,spotify:track:3cNmoc8vvy0T0m65PLdNEU,trackdone,trackdone,False,False,False,
2017-08-23 22:54:30+00:00,Windows 10 (10.0.15063; x64),228493,US,All I Do,NF,Therapy Session,spotify:track:7nuBN1pCPvpOFBn6CZ4bun,trackdone,trackdone,False,False,False,
2017-08-23 22:58:32+00:00,Windows 10 (10.0.15063; x64),242680,US,Lost In The Moment,NF,Therapy Session,spotify:track:3qEg6xYffvuvwpq4U6FRrK,trackdone,trackdone,False,False,False,
2017-08-23 22:58:44+00:00,Windows 10 (10.0.15063; x64),9470,US,Wait,NF,Mansion,spotify:track:7EQBIAZHD2QAh9sgtjZJgI,clickrow,endplay,False,False,False,
2017-08-23 22:59:30+00:00,Windows 10 (10.0.15063; x64),46400,US,Green Lights,NF,Green Lights,spotify:track:1h73LNaKQvVUbrKVRkm1oe,appload,endplay,False,False,False,
2017-08-23 23:35:27+00:00,Windows 10 (10.0.15063; x64),141340,US,Green Lights,NF,Green Lights,spotify:track:1h73LNaKQvVUbrKVRkm1oe,clickrow,trackdone,False,False,False,
2017-08-24 00:13:32+00:00,Windows 10 (10.0.15063; x64),209431,US,Outro,NF,Outro,spotify:track:0uT76p9kwJBjjdstjTOQHe,trackdone,trackdone,False,False,False,
2017-08-24 00:14:29+00:00,Windows 10 (10.0.15063; x64),55237,US,Mansion,NF,Mansion,spotify:track:3nKRYKbGxhzv4BbwlLOcWU,trackdone,endplay,False,False,False,
2017-08-24 03:25:54+00:00,"iOS 10.3.3 (iPhone9,4)",31716,US,Numb,Witt Lowry,Numb,spotify:track:4m6fcqkqjsPPbjf7gjRzQM,trackdone,unexpected-exit-while-paused,False,False,False,
2017-08-24 03:30:07+00:00,"iOS 10.3.3 (iPhone9,4)",208773,US,Dark Side,Bishop Briggs,Bishop Briggs,spotify:track:6FFrva3VXMwabDvuHkX4ZU,clickrow,trackdone,False,False,False,
2017-08-24 03:34:54+00:00,"iOS 10.3.3 (iPhone9,4)",286480,US,Skyfall,Adele,Skyfall,spotify:track:6VObnIkLVruX4UVyxWhlqm,trackdone,trackdone,False,False,False,
2017-08-24 03:38:49+00:00,"iOS 10.3.3 (iPhone9,4)",233898,US,Crowded Places,BANKS,Crowded Places,spotify:track:6kNMg11e0ApnTmExdayfA1,trackdone,fwdbtn,False,False,False,
2017-08-24 03:41:45+00:00,"iOS 10.3.3 (iPhone9,4)",176786,US,Hypnotic,Zella Day,Kicker,spotify:track:2zsWRxMcUdGjj8TnWkVKw0,fwdbtn,trackdone,False,False,False,
2017-08-24 03:44:00+00:00,"iOS 10.3.3 (iPhone9,4)",133071,US,Moonshine Freeze,This Is The Kit,Moonshine Freeze,spotify:track:6u9yisxnaW5UwEOiHNrySt,trackdone,fwdbtn,False,False,False,
2017-08-24 03:46:20+00:00,"iOS 10.3.3 (iPhone9,4)",140666,US,Starfire,Caitlyn Smith,Starfire - EP,spotify:track:4gv1iqvC84otx3lovBJj6a,fwdbtn,fwdbtn,False,False,False,
2017-08-24 03:49:02+00:00,"iOS 10.3.3 (iPhone9,4)",161634,US,Total Eclipse of the Heart,Jill Andrews,Total Eclipse of the Heart,spotify:track:6ZpTBpbC4PIUjWEHS59Wmu,fwdbtn,endplay,False,False,False,
2017-08-24 03:49:36+00:00,"iOS 10.3.3 (iPhone9,4)",33901,US,I Just Wanna Know,NF,Therapy Session,spotify:track:141K1xJ176S0U6PPkc4Nee,clickrow,endplay,True,False,False,
2017-08-24 03:49:39+00:00,"iOS 10.3.3 (iPhone9,4)",3111,US,Intro,NF,Mansion,spotify:track:65kWtHIqg2IACNR9KP4KOS,clickrow,endplay,False,False,False,
2017-08-24 03:52:40+00:00,"iOS 10.3.3 (iPhone9,4)",181866,US,Green Lights,NF,Green Lights,spotify:track:1h73LNaKQvVUbrKVRkm1oe,clickrow,trackdone,False,False,False,
2017-08-24 03:56:00+00:00,"iOS 10.3.3 (iPhone9,4)",199400,US,Intro,NF,Mansion,spotify:track:65kWtHIqg2IACNR9KP4KOS,trackdone,trackdone,False,False,False,
2017-08-24 04:01:23+00:00,"iOS 10.3.3 (iPhone9,4)",323266,US,Mansion,NF,Mansion,spotify:track:3nKRYKbGxhzv4BbwlLOcWU,trackdone,trackdone,False,False,False,
2017-08-24 04:05:31+00:00,"iOS 10.3.3 (iPhone9,4)",248213,US,All I Have,NF,Mansion,spotify:track:4mnoPyJHlmMYPJsib5tfn0,trackdone,trackdone,False,False,False,
2017-08-24 04:09:34+00:00,"iOS 10.3.3 (iPhone9,4)",242000,US,Wait,NF,Mansion,spotify:track:7EQBIAZHD2QAh9sgtjZJgI,trackdone,trackdone,False,False,False,
2017-08-24 04:13:29+00:00,"iOS 10.3.3 (iPhone9,4)",232960,US,Wake Up,NF,Mansion,spotify:track:2yRm4iT3ohO5WOay4l2H0q,trackdone,trackdone,False,False,False,
2017-08-24 04:17:06+00:00,"iOS 10.3.3 (iPhone9,4)",219960,US,Face It,NF,Mansion,spotify:track:3DJtOEjnHQemekvG3IYUfq,trackdone,trackdone,False,False,False,
2017-08-24 04:21:28+00:00,"iOS 10.3.3 (iPhone9,4)",261200,US,Motivated,NF,Mansion,spotify:track:5qGizZYD1lbhGFdTR1yoFv,trackdone,trackdone,False,False,False,
2017-08-24 04:25:07+00:00,"iOS 10.3.3 (iPhone9,4)",218600,US,Notepad,NF,Mansion,spotify:track:2QpFbRlnBo2TRhy5FyldSD,trackdone,trackdone,False,False,False,
2017-08-24 04:28:25+00:00,"iOS 10.3.3 (iPhone9,4)",199200,US,Turn The Music Up,NF,Mansion,spotify:track:5oLWKwAejXRkOv8bKaTBO7,trackdone,trackdone,False,False,False,
2017-08-24 04:32:56+00:00,"iOS 10.3.3 (iPhone9,4)",270453,US,Paralyzed,NF,Mansion,spotify:track:5DHQKZCOZhGNTbYBCekWx0,trackdone,trackdone,False,False,False,
2017-08-24 04:37:11+00:00,"iOS 10.3.3 (iPhone9,4)",254693,US,I'll Keep On,NF,Mansion,spotify:track:4ViElQuRwSp33VmXzPURf7,trackdone,trackdone,False,False,False,
2017-08-24 04:40:52+00:00,"iOS 10.3.3 (iPhone9,4)",221200,US,Can You Hold Me,NF,Mansion,spotify:track:1isXdpzFMO6EIkgdWjV2D8,trackdone,trackdone,False,False,False,
2017-08-24 04:44:22+00:00,"iOS 10.3.3 (iPhone9,4)",209431,US,Outro,NF,Outro,spotify:track:0uT76p9kwJBjjdstjTOQHe,trackdone,trackdone,False,False,False,
2017-08-24 04:47:38+00:00,"iOS 10.3.3 (iPhone9,4)",195933,US,Intro 2,NF,Therapy Session,spotify:track:6nonTdcZbN2pmyiN032MXw,trackdone,trackdone,False,False,False,
2017-08-24 04:53:10+00:00,"iOS 10.3.3 (iPhone9,4)",331480,US,Therapy Session,NF,Therapy Session,spotify:track:6WKk8l8EXiwPBYlmSlhZWx,trackdone,trackdone,False,False,False,
